Date,Real,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AUDUSD=X,AVAX-USD,AXS-USD,BCH-USD,BTC-USD,CHZ-USD,DOGE-USD,DOT-USD,ETH-USD,EURGBP=X,EURJPY=X,EURUSD=X,FIL-USD,GBPJPY=X,GBPUSD=X,HBAR-USD,LINK-USD,LTC-USD,MANA-USD,NEAR-USD,NZDUSD=X,SAND-USD,SOL-USD,TRX-USD,USDBRL=X,USDCAD=X,USDCHF=X,USDCZK=X,USDHKD=X,USDINR=X,USDJPY=X,USDMXN=X,USDNOK=X,USDSGD=X,USDTHB=X,USDTRY=X,USDZAR=X,VET-USD,XLM-USD,XRP-USD
2022-01-01,True,265.4998474121094,1.3769750595092773,1.7401080131530762,36.17046356201172,0.7249801754951477,114.15801239013672,94.0424575805664,444.4561767578125,47686.8125,0.29419100284576416,0.17303499579429626,28.583581924438477,3769.697021484375,0.8385499715805054,130.2760009765625,1.132502794265747,35.854888916015625,155.29400634765625,1.349837303161621,0.3008899986743927,20.665088653564453,150.6974334716797,3.3453989028930664,15.16956615447998,0.6830414533615112,5.972598075866699,178.5179443359375,0.07660999894142151,5.570199966430664,1.274440050125122,0.9136999845504761,21.83099937438965,7.797560214996338,74.43119812011719,115.06300354003906,20.4591007232666,8.801630020141602,1.3519099950790405,33.32500076293945,13.290499687194824,15.889100074768066,0.08671800047159195,0.2763350009918213,0.8494719862937927
2022-01-02,True,266.02618408203125,1.3775839805603027,1.6740410327911377,35.60345458984375,0.7249801754951477,113.18633270263672,96.51107025146484,447.8326416015625,47345.21875,0.31113600730895996,0.17440299689769745,29.73116683959961,3829.56494140625,0.8385499715805054,130.2760009765625,1.132502794265747,35.79262161254883,155.29400634765625,1.349837303161621,0.31215301156044006,21.831890106201172,151.2554931640625,3.3398730754852295,14.410520553588867,0.6830414533615112,5.930911064147949,176.38284301757812,0.07778199762105942,5.570199966430664,1.274440050125122,0.9136999845504761,21.83099937438965,7.797560214996338,74.43119812011719,115.06300354003906,20.4591007232666,8.801630020141602,1.3519099950790405,33.32500076293945,13.290499687194824,15.889100074768066,0.08710899949073792,0.2917029857635498,0.8591179847717285
2022-01-03,True,267.053955078125,1.3216370344161987,1.7882100343704224,39.30006790161133,0.7268181443214417,108.14521026611328,94.32369995117188,434.94384765625,46458.1171875,0.300121009349823,0.170087993144989,30.105100631713867,3761.38037109375,0.8410000205039978,130.9429931640625,1.1373459100723267,35.02036666870117,155.68299865722656,1.3522284030914307,0.30649998784065247,23.57390594482422,148.4615936279297,3.251962900161743,16.429792404174805,0.6840693950653076,5.6873579025268555,170.29774475097656,0.07708100229501724,5.569300174713135,1.2658799886703491,0.9119750261306763,21.85300064086914,7.795919895172119,74.51380157470703,115.14199829101562,20.481599807739258,8.794050216674805,1.3481999635696411,33.111000061035156,13.356599807739258,15.929900169372559,0.08584000170230865,0.2901810109615326,0.8328850269317627
2022-01-04,True,252.842041015625,1.3116580247879028,1.6746829748153687,41.987125396728516,0.7197999358177185,103.23924255371094,93.00198364257812,427.5243225097656,45897.57421875,0.30245399475097656,0.16880300641059875,28.77773094177246,3794.056640625,0.8381800055503845,130.34500122070312,1.1302244663238525,36.09860610961914,155.48300170898438,1.3483266830444336,0.3258979916572571,23.52586555480957,146.81228637695312,3.1778030395507812,16.01405906677246,0.6789695620536804,5.47522497177124,167.93890380859375,0.07620000094175339,5.68120002746582,1.275130033493042,0.9183300137519836,21.93000030517578,7.797699928283691,74.4032974243164,115.3280029296875,20.486000061035156,8.863570213317871,1.353119969367981,33.24300003051758,13.061699867248535,15.861499786376953,0.08600600063800812,0.2796669900417328,0.8246729969978333
2022-01-05,True,231.4190673828125,1.236001968383789,1.5598969459533691,38.793357849121094,0.7238802313804626,97.85257720947266,80.35073852539062,401.572509765625,43569.00390625,0.27995699644088745,0.15941999852657318,26.796140670776367,3550.386962890625,0.833899974822998,131.07200622558594,1.1283625364303589,33.25813674926758,157.16299438476562,1.353143334388733,0.2882609963417053,25.44780158996582,136.089111328125,2.9264750480651855,15.379839897155762,0.6813613176345825,5.01826810836792,155.0997314453125,0.07138200104236603,5.676199913024902,1.2704399824142456,0.9162099957466125,21.853599548339844,7.793499946594238,74.53489685058594,116.17400360107422,20.52199935913086,8.851799964904785,1.3557100296020508,33.24100112915039,13.411499977111816,15.999119758605957,0.08498699963092804,0.2672800123691559,0.7743579745292664
2022-01-06,True,221.66018676757812,1.2797820568084717,1.5667179822921753,40.17052459716797,0.7220800518989563,95.19853973388672,78.97000122070312,400.6392517089844,43160.9296875,0.2811090052127838,0.16021299362182617,26.760822296142578,3418.408203125,0.83433997631073,131.3459930419922,1.1313496828079224,32.99421691894531,157.39700317382812,1.3555645942687988,0.294404000043869,25.377212524414062,136.5037841796875,3.385951042175293,15.979598999023438,0.6793201565742493,5.236128807067871,150.4313507080078,0.0711119994521141,5.705635070800781,1.2760100364685059,0.917389988899231,21.64699935913086,7.795199871063232,74.43009948730469,116.12799835205078,20.56369972229004,8.8503999710083,1.3577100038528442,33.24800109863281,13.687999725341797,15.850629806518555,0.08258499950170517,0.26808398962020874,0.7813460230827332
2022-01-07,True,210.54322814941406,1.2115470170974731,1.441290020942688,38.53058624267578,0.7162600159645081,86.76771545410156,73.4457778930664,386.0583190917969,41557.90234375,0.26390600204467773,0.155022993683815,24.92523956298828,3193.21044921875,0.8345500230789185,130.86700439453125,1.1296881437301636,31.459590911865234,156.7899932861328,1.353363037109375,0.2724120020866394,25.96063995361328,131.4884490966797,3.0518829822540283,15.014782905578613,0.674040675163269,4.848104000091553,136.40281677246094,0.06812600046396255,5.682400226593018,1.2730200290679932,0.9214000105857849,21.681900024414062,7.800620079040527,74.41929626464844,115.86499786376953,20.493099212646484,8.88722038269043,1.3609399795532227,33.553001403808594,13.782099723815918,15.69729995727539,0.07850000262260437,0.2569580078125,0.7630739808082581
2022-01-08,True,212.12887573242188,1.1875120401382446,1.387387990951538,35.912715911865234,0.7162600159645081,84.05683898925781,70.57850646972656,374.2579650878906,41733.94140625,0.2559640109539032,0.15195399522781372,24.029129028320312,3091.97265625,0.8345500230789185,130.86700439453125,1.1296881437301636,29.43951988220215,156.7899932861328,1.353363037109375,0.265500009059906,25.47480010986328,130.13748168945312,2.9384100437164307,13.843600273132324,0.674040675163269,4.62478494644165,142.51345825195312,0.06572200357913971,5.682400226593018,1.2730200290679932,0.9214000105857849,21.681900024414062,7.800620079040527,74.41929626464844,115.86499786376953,20.493099212646484,8.88722038269043,1.3609399795532227,33.553001403808594,13.782099723815918,15.69729995727539,0.07570099830627441,0.2560740113258362,0.7476879954338074
2022-01-09,True,210.32261657714844,1.17385995388031,1.4020320177078247,34.975589752197266,0.7162600159645081,89.20655822753906,72.05274963378906,377.10284423828125,41911.6015625,0.2609899938106537,0.15106500685214996,24.6273193359375,3157.75146484375,0.8345500230789185,130.86700439453125,1.1296881437301636,30.234939575195312,156.7899932861328,1.353363037109375,0.272504985332489,27.56621742248535,131.29832458496094,2.9406960010528564,13.517175674438477,0.674040675163269,4.724207878112793,140.83900451660156,0.0662669986486435,5.682400226593018,1.2730200290679932,0.9214000105857849,21.681900024414062,7.800620079040527,74.41929626464844,115.86499786376953,20.493099212646484,8.88722038269043,1.3609399795532227,33.553001403808594,13.782099723815918,15.69729995727539,0.07668499648571014,0.2612740099430084,0.7545049786567688
2022-01-10,True,199.9176483154297,1.128051996231079,1.3686729669570923,37.852783203125,0.7179111242294312,84.5326156616211,68.4433822631836,364.0692138671875,41821.26171875,0.250449001789093,0.1433590054512024,23.780059814453125,3083.097900390625,0.8352699875831604,131.26400756835938,1.1353960037231445,28.169618606567383,157.13699340820312,1.3592311143875122,0.2609899938106537,27.88326644897461,126.83382415771484,2.818006992340088,15.47887134552002,0.6775985956192017,4.4555487632751465,135.95494079589844,0.06356500089168549,5.632199764251709,1.2646900415420532,0.9188399910926819,21.38599967956543,7.79817008972168,74.2699966430664,115.61799621582031,20.390470504760742,8.836950302124023,1.3562500476837158,33.58599853515625,13.749349594116211,15.547329902648926,0.07315199822187424,0.2531079947948456,0.7393350005149841
2022-01-11,True,213.23130798339844,1.1851099729537964,1.4466290473937988,38.73768615722656,0.71809983253479,89.50181579589844,72.54862213134766,369.83074951171875,42735.85546875,0.2626419961452484,0.1533990055322647,25.543930053710938,3238.111572265625,0.8342400193214417,130.61000061035156,1.1330417394638062,28.887550354003906,156.5279998779297,1.3580313920974731,0.2747710049152374,26.690950393676758,131.54498291015625,2.931364059448242,18.082441329956055,0.6766495108604431,4.730758190155029,140.18385314941406,0.06493400037288666,5.662199974060059,1.2664999961853027,0.9272000193595886,21.460399627685547,7.795499801635742,74.05699920654297,115.27799987792969,20.358200073242188,8.853340148925781,1.3557900190353394,33.61800003051758,13.809000015258789,15.659299850463867,0.07672499865293503,0.26273199915885925,0.7705540060997009
2022-01-12,True,218.57379150390625,1.3045350313186646,1.4936070442199707,40.18940353393555,0.7209799885749817,95.8235092163086,78.1528549194336,383.91363525390625,43949.1015625,0.2767690122127533,0.16165199875831604,27.319494247436523,3372.25830078125,0.8335999846458435,131.08599853515625,1.1366478204727173,30.771364212036133,157.2209930419922,1.3633265495300293,0.2956939935684204,26.777944564819336,141.73719787597656,3.0888419151306152,17.526771545410156,0.678380012512207,5.13746976852417,151.70310974121094,0.06806299835443497,5.567299842834473,1.2577500343322754,0.9235000014305115,21.457399368286133,7.796000003814697,73.81529998779297,115.33100128173828,20.39051055908203,8.767990112304688,1.350640058517456,33.301998138427734,13.760499954223633,15.488479614257812,0.08238600194454193,0.2826089859008789,0.7995479702949524
2022-01-13,True,209.4081573486328,1.2331609725952148,1.3577510118484497,37.63064193725586,0.7282207608222961,89.40788269042969,73.07545471191406,377.5850524902344,42591.5703125,0.2631700038909912,0.17204299569129944,25.828889846801758,3248.28857421875,0.8344299793243408,131.1699981689453,1.144164800643921,28.467012405395508,157.13499450683594,1.3709993362426758,0.2776370048522949,24.872852325439453,136.6365203857422,2.893336057662964,19.5316104888916,0.6846923232078552,4.830903053283691,146.01004028320312,0.06627299636602402,5.533199787139893,1.2501599788665771,0.914139986038208,21.23819923400879,7.791790008544922,73.79910278320312,114.67500305175781,20.362850189208984,8.651579856872559,1.345900058746338,33.250999450683594,13.243399620056152,15.279669761657715,0.07760100066661835,0.2699649930000305,0.7683280110359192
2022-01-14,True,224.1970977783203,1.2909259796142578,1.3849639892578125,40.46148681640625,0.7282260060310364,90.34053039550781,73.66685485839844,386.1727600097656,43099.69921875,0.2669900059700012,0.18354900181293488,27.71286392211914,3310.00146484375,0.8353999853134155,130.73899841308594,1.1457115411758423,29.802885055541992,156.4770050048828,1.3713659048080444,0.28121501207351685,25.781768798828125,144.72491455078125,2.9550719261169434,20.199886322021484,0.6861910820007324,4.901486873626709,146.15902709960938,0.06766600161790848,5.526700019836426,1.2507799863815308,0.9110400080680847,21.38719940185547,7.7878899574279785,73.97229766845703,114.11799621582031,20.333669662475586,8.704560279846191,1.3460500240325928,33.20000076293945,13.5826997756958,15.394599914550781,0.07899200171232224,0.2663399875164032,0.7742969989776611
